"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","PptFall","PptWinter","PptSummer","TempFall","TempWinter","TempSummer","InflYesNo","RowNum","TransectNew.num","Year.num"
5,2004,15,0,"E.4","E.4.217",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2769,4,5
6,2012,NA,NA,"E.4","E.4.217",1,0,0,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,NA,2770,4,6
1,2010,25,0,"W.3","W.3.218",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,0,2771,10,1
2,2020,14,0,"W.3","W.3.218",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,2772,10,2
3,2015,20,0,"W.3","W.3.218",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,0,2773,10,3
4,2017,11,12,"W.3","W.3.218",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,1,2774,10,4
5,2004,17,7,"W.3","W.3.218",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,1,2775,10,5
6,2012,12,9,"W.3","W.3.218",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2776,10,6
7,2008,18,5,"W.3","W.3.218",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,1,2777,10,7
8,2004,13,0,"W.3","W.3.218",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2778,10,8
9,2005,16,3,"W.3","W.3.218",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,1,2779,10,9
10,2013,13,0,"W.3","W.3.218",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,2780,10,10
11,2003,NA,NA,"W.3","W.3.218",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2781,10,11
12,2012,14,7,"W.3","W.3.218",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2782,10,12
13,2004,NA,NA,"W.3","W.3.218",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,2783,10,13
14,2013,12,4,"W.3","W.3.218",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2784,10,14
15,2010,NA,NA,"W.3","W.3.218",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,2785,10,15
16,2018,15,0,"W.3","W.3.218",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,2786,10,16
17,2003,NA,NA,"W.3","W.3.218",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2787,10,17
18,2005,19,12,"W.3","W.3.218",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,1,2788,10,18
19,2014,NA,NA,"W.3","W.3.218",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,2789,10,19
20,2020,15,1,"W.3","W.3.218",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,1,2790,10,20
1,2010,6,0,"E.6","E.6.219",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,0,2791,6,1
2,2020,3,0,"E.6","E.6.219",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,2792,6,2
3,2015,7,0,"E.6","E.6.219",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,0,2793,6,3
4,2017,1,0,"E.6","E.6.219",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,0,2794,6,4
5,2004,6,0,"E.6","E.6.219",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2795,6,5
6,2012,5,2,"E.6","E.6.219",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2796,6,6
7,2008,7,0,"E.6","E.6.219",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,2797,6,7
8,2004,3,0,"E.6","E.6.219",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2798,6,8
9,2005,3,0,"E.6","E.6.219",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,2799,6,9
10,2013,3,3,"E.6","E.6.219",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2800,6,10
11,2003,NA,NA,"E.6","E.6.219",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2801,6,11
12,2012,5,0,"E.6","E.6.219",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,2802,6,12
13,2004,NA,NA,"E.6","E.6.219",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,2803,6,13
14,2013,5,0,"E.6","E.6.219",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,2804,6,14
15,2010,NA,NA,"E.6","E.6.219",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,2805,6,15
16,2018,3,0,"E.6","E.6.219",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,2806,6,16
17,2003,NA,NA,"E.6","E.6.219",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2807,6,17
18,2005,5,0,"E.6","E.6.219",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,2808,6,18
19,2014,NA,NA,"E.6","E.6.219",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,2809,6,19
20,2020,4,0,"E.6","E.6.219",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,2810,6,20
1,2010,20,0,"W.1","W.1.220",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,0,2811,8,1
2,2020,12,0,"W.1","W.1.220",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,2812,8,2
3,2015,25,5,"W.1","W.1.220",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,1,2813,8,3
4,2017,8,21,"W.1","W.1.220",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,1,2814,8,4
5,2004,NA,NA,"W.1","W.1.220",1,0,0,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,2815,8,5
1,2010,34,8,"E.5","E.5.221",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,1,2816,5,1
2,2020,20,0,"E.5","E.5.221",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,2817,5,2
3,2015,32,31,"E.5","E.5.221",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,1,2818,5,3
4,2017,20,0,"E.5","E.5.221",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,0,2819,5,4
5,2004,18,14,"E.5","E.5.221",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,1,2820,5,5
6,2012,16,24,"E.5","E.5.221",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2821,5,6
7,2008,24,14,"E.5","E.5.221",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,1,2822,5,7
8,2004,20,0,"E.5","E.5.221",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2823,5,8
9,2005,27,0,"E.5","E.5.221",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,2824,5,9
10,2013,20,5,"E.5","E.5.221",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2825,5,10
11,2003,NA,NA,"E.5","E.5.221",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2826,5,11
12,2012,19,0,"E.5","E.5.221",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,2827,5,12
13,2004,NA,NA,"E.5","E.5.221",1,0,0,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,2828,5,13
1,2010,15,4,"E.1","E.1.222",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,1,2829,1,1
2,2020,13,0,"E.1","E.1.222",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,2830,1,2
3,2015,12,0,"E.1","E.1.222",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,0,2831,1,3
4,2017,4,19,"E.1","E.1.222",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,1,2832,1,4
5,2004,11,2,"E.1","E.1.222",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,1,2833,1,5
6,2012,9,0,"E.1","E.1.222",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,2834,1,6
7,2008,9,0,"E.1","E.1.222",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,2835,1,7
8,2004,7,0,"E.1","E.1.222",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2836,1,8
9,2005,14,6,"E.1","E.1.222",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,1,2837,1,9
10,2013,10,1,"E.1","E.1.222",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2838,1,10
11,2003,NA,NA,"E.1","E.1.222",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2839,1,11
12,2012,11,0,"E.1","E.1.222",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,2840,1,12
13,2004,NA,NA,"E.1","E.1.222",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,2841,1,13
14,2013,10,9,"E.1","E.1.222",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2842,1,14
15,2010,NA,NA,"E.1","E.1.222",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,2843,1,15
16,2018,6,4,"E.1","E.1.222",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,1,2844,1,16
17,2003,NA,NA,"E.1","E.1.222",1,0,0,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2845,1,17
1,2010,9,1,"W.1","W.1.223",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,1,2846,8,1
2,2020,2,0,"W.1","W.1.223",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,2847,8,2
3,2015,10,0,"W.1","W.1.223",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,0,2848,8,3
4,2017,9,0,"W.1","W.1.223",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,0,2849,8,4
5,2004,8,0,"W.1","W.1.223",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2850,8,5
6,2012,3,0,"W.1","W.1.223",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,2851,8,6
7,2008,NA,NA,"W.1","W.1.223",1,0,0,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,NA,2852,8,7
1,2010,35,0,"W.3","W.3.224",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,0,2853,10,1
2,2020,20,0,"W.3","W.3.224",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,2854,10,2
3,2015,32,8,"W.3","W.3.224",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,1,2855,10,3
4,2017,19,0,"W.3","W.3.224",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,0,2856,10,4
5,2004,23,5,"W.3","W.3.224",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,1,2857,10,5
6,2012,20,16,"W.3","W.3.224",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2858,10,6
7,2008,22,0,"W.3","W.3.224",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,2859,10,7
8,2004,19,0,"W.3","W.3.224",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2860,10,8
9,2005,28,13,"W.3","W.3.224",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,1,2861,10,9
10,2013,21,11,"W.3","W.3.224",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2862,10,10
11,2003,NA,NA,"W.3","W.3.224",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2863,10,11
12,2012,18,15,"W.3","W.3.224",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2864,10,12
13,2004,NA,NA,"W.3","W.3.224",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,2865,10,13
14,2013,19,13,"W.3","W.3.224",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2866,10,14
15,2010,NA,NA,"W.3","W.3.224",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,2867,10,15
16,2018,15,0,"W.3","W.3.224",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,2868,10,16
17,2003,NA,NA,"W.3","W.3.224",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2869,10,17
18,2005,26,10,"W.3","W.3.224",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,1,2870,10,18
19,2014,NA,NA,"W.3","W.3.224",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,2871,10,19
20,2020,23,4,"W.3","W.3.224",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,1,2872,10,20
1,2010,34,2,"W.3","W.3.225",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,1,2873,10,1
2,2020,18,1,"W.3","W.3.225",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,1,2874,10,2
3,2015,26,3,"W.3","W.3.225",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,1,2875,10,3
4,2017,14,9,"W.3","W.3.225",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,1,2876,10,4
5,2004,20,14,"W.3","W.3.225",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,1,2877,10,5
6,2012,13,16,"W.3","W.3.225",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2878,10,6
7,2008,22,12,"W.3","W.3.225",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,1,2879,10,7
8,2004,18,0,"W.3","W.3.225",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2880,10,8
9,2005,24,0,"W.3","W.3.225",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,2881,10,9
10,2013,21,5,"W.3","W.3.225",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2882,10,10
11,2003,NA,NA,"W.3","W.3.225",1,0,0,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2883,10,11
1,2010,16,3,"E.2","E.2.226",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,1,2884,2,1
2,2020,13,0,"E.2","E.2.226",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,2885,2,2
3,2015,17,0,"E.2","E.2.226",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,0,2886,2,3
4,2017,10,11,"E.2","E.2.226",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,1,2887,2,4
5,2004,16,11,"E.2","E.2.226",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,1,2888,2,5
6,2012,15,4,"E.2","E.2.226",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2889,2,6
7,2008,18,4,"E.2","E.2.226",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,1,2890,2,7
8,2004,13,0,"E.2","E.2.226",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2891,2,8
9,2005,14,3,"E.2","E.2.226",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,1,2892,2,9
10,2013,13,2,"E.2","E.2.226",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2893,2,10
11,2003,NA,NA,"E.2","E.2.226",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2894,2,11
12,2012,14,11,"E.2","E.2.226",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2895,2,12
13,2004,NA,NA,"E.2","E.2.226",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,2896,2,13
14,2013,16,0,"E.2","E.2.226",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,2897,2,14
15,2010,NA,NA,"E.2","E.2.226",1,0,0,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,2898,2,15
1,2010,37,7,"E.5","E.5.227",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,1,2899,5,1
2,2020,28,11,"E.5","E.5.227",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,1,2900,5,2
3,2015,37,10,"E.5","E.5.227",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,1,2901,5,3
4,2017,19,19,"E.5","E.5.227",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,1,2902,5,4
5,2004,24,9,"E.5","E.5.227",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,1,2903,5,5
6,2012,18,20,"E.5","E.5.227",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2904,5,6
7,2008,26,15,"E.5","E.5.227",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,1,2905,5,7
8,2004,23,0,"E.5","E.5.227",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2906,5,8
9,2005,29,0,"E.5","E.5.227",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,2907,5,9
10,2013,22,3,"E.5","E.5.227",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2908,5,10
11,2003,NA,NA,"E.5","E.5.227",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2909,5,11
12,2012,17,12,"E.5","E.5.227",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2910,5,12
13,2004,NA,NA,"E.5","E.5.227",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,2911,5,13
14,2013,25,39,"E.5","E.5.227",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2912,5,14
15,2010,NA,NA,"E.5","E.5.227",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,2913,5,15
16,2018,20,5,"E.5","E.5.227",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,1,2914,5,16
17,2003,NA,NA,"E.5","E.5.227",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2915,5,17
18,2005,32,7,"E.5","E.5.227",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,1,2916,5,18
19,2014,NA,NA,"E.5","E.5.227",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,2917,5,19
20,2020,25,12,"E.5","E.5.227",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,1,2918,5,20
1,2010,6,0,"E.7","E.7.228",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,0,2919,7,1
2,2020,NA,NA,"E.7","E.7.228",1,0,0,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,NA,2920,7,2
1,2010,27,6,"E.4","E.4.229",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,1,2921,4,1
2,2020,18,0,"E.4","E.4.229",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,2922,4,2
3,2015,32,5,"E.4","E.4.229",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,1,2923,4,3
4,2017,15,32,"E.4","E.4.229",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,1,2924,4,4
5,2004,NA,NA,"E.4","E.4.229",1,0,0,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,2925,4,5
1,2010,26,2,"E.5","E.5.230",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,1,2926,5,1
2,2020,18,4,"E.5","E.5.230",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,1,2927,5,2
3,2015,31,13,"E.5","E.5.230",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,1,2928,5,3
4,2017,16,24,"E.5","E.5.230",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,1,2929,5,4
5,2004,22,16,"E.5","E.5.230",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,1,2930,5,5
6,2012,19,10,"E.5","E.5.230",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2931,5,6
7,2008,23,9,"E.5","E.5.230",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,1,2932,5,7
8,2004,18,0,"E.5","E.5.230",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2933,5,8
9,2005,27,0,"E.5","E.5.230",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,2934,5,9
10,2013,18,3,"E.5","E.5.230",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2935,5,10
11,2003,NA,NA,"E.5","E.5.230",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2936,5,11
12,2012,18,14,"E.5","E.5.230",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2937,5,12
13,2004,NA,NA,"E.5","E.5.230",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,2938,5,13
14,2013,19,15,"E.5","E.5.230",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,1,2939,5,14
15,2010,NA,NA,"E.5","E.5.230",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,2940,5,15
16,2018,17,1,"E.5","E.5.230",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,1,2941,5,16
17,2003,NA,NA,"E.5","E.5.230",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,2942,5,17
18,2005,28,3,"E.5","E.5.230",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,1,2943,5,18
19,2014,NA,NA,"E.5","E.5.230",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,2944,5,19
20,2020,23,0,"E.5","E.5.230",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,2945,5,20
1,2010,25,0,"W.1","W.1.231",1,1,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,0,2946,8,1
2,2020,19,8,"W.1","W.1.231",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,1,2947,8,2
3,2015,31,13,"W.1","W.1.231",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,1,2948,8,3
4,2017,15,12,"W.1","W.1.231",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,1,2949,8,4
5,2004,18,24,"W.1","W.1.231",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,1,2950,8,5
6,2012,18,10,"W.1","W.1.231",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1,2951,8,6
7,2008,23,0,"W.1","W.1.231",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,2952,8,7
8,2004,17,0,"W.1","W.1.231",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,2953,8,8
9,2005,23,12,"W.1","W.1.231",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,1,2954,8,9
